park,year,category,sector,value
MORU,2023,Labor Income,Lodging,65764286.0
MORU,2023,Labor Income,Recreation Industries,12348507.0
MORU,2023,Labor Income,Restaurants,18729252.0
MORU,2023,Labor Income,Retail,10918163.0
MORU,2023,Labor Income,Secondary Effects,68791897.0
MORU,2023,Labor Income,Transportation,852219.0
MORU,2023,Non-local Visitor Spending,Camping,9331676.0
MORU,2023,Non-local Visitor Spending,Gas,45696586.0
MORU,2023,Non-local Visitor Spending,Groceries,17922512.0
MORU,2023,Non-local Visitor Spending,Lodging,179337614.0
MORU,2023,Non-local Visitor Spending,Recreation Industries,32122536.0
MORU,2023,Non-local Visitor Spending,Restaurants,57510525.0
MORU,2023,Non-local Visitor Spending,Retail,33771663.0
MORU,2023,Non-local Visitor Spending,Secondary Effects,0.0
MORU,2023,Non-local Visitor Spending,Transportation,1422340.0
MORU,2023,Party Days/Nights,Total,1179301.0
MORU,2023,Value Added,Camping,7051457.0
MORU,2023,Value Added,Gas,5471614.0
MORU,2023,Value Added,Groceries,3571876.0
MORU,2023,Value Added,Lodging,122492733.0
MORU,2023,Value Added,Recreation Industries,15503833.0
MORU,2023,Value Added,Restaurants,28679830.0
MORU,2023,Value Added,Retail,12716662.0
MORU,2023,Value Added,Secondary Effects,117445638.0
MORU,2023,Value Added,Transportation,1045255.0
MORU,2023,Visitor Spending,Camping,9893075.0
MORU,2023,Visitor Spending,Gas,47408585.0
MORU,2023,Visitor Spending,Groceries,18660085.0
MORU,2023,Visitor Spending,Lodging,183936016.0
MORU,2023,Visitor Spending,Recreation Industries,33373938.0
MORU,2023,Visitor Spending,Restaurants,59578234.0
MORU,2023,Visitor Spending,Retail,35012066.0
MORU,2023,Visitor Spending,Secondary Effects,0.0
MORU,2023,Visitor Spending,Transportation,1528427.0
MORU,2023,Visits,Total,2431195.0
MORU,2024,Economic Output,Camping,7839354.0
MORU,2024,Economic Output,Gas,6753910.0
MORU,2024,Economic Output,Groceries,4107656.0
MORU,2024,Economic Output,Lodging,145694773.0
MORU,2024,Economic Output,Recreation Industries,25692399.0
MORU,2024,Economic Output,Restaurants,46100093.0
MORU,2024,Economic Output,Retail,14397511.0
MORU,2024,Economic Output,Secondary Effects,150557921.0
MORU,2024,Economic Output,Transportation,1192623.0
MORU,2024,Jobs,Camping,61.0
MORU,2024,Jobs,Gas,53.0
MORU,2024,Jobs,Groceries,48.0
MORU,2024,Jobs,Lodging,1068.0
MORU,2024,Jobs,Recreation Industries,309.0
MORU,2024,Jobs,Restaurants,459.0
MORU,2024,Jobs,Retail,190.0
MORU,2024,Jobs,Secondary Effects,870.0
MORU,2024,Jobs,Transportation,23.0
MORU,2024,Labor Income,Camping,2491829.0
MORU,2024,Labor Income,Gas,2064565.0
MORU,2024,Labor Income,Groceries,1468591.0
MORU,2024,Labor Income,Lodging,42451418.0
MORU,2024,Labor Income,Recreation Industries,12253320.0
MORU,2024,Labor Income,Restaurants,12862206.0
MORU,2024,Labor Income,Retail,7691024.0
MORU,2024,Labor Income,Secondary Effects,46888983.0
MORU,2024,Labor Income,Transportation,366168.0
MORU,2024,Non-local Visitor Spending,Camping,7394583.0
MORU,2024,Non-local Visitor Spending,Gas,35000071.0
MORU,2024,Non-local Visitor Spending,Groceries,13699024.0
MORU,2024,Non-local Visitor Spending,Lodging,142052403.0
MORU,2024,Non-local Visitor Spending,Recreation Industries,24729933.0
MORU,2024,Non-local Visitor Spending,Restaurants,44500189.0
MORU,2024,Non-local Visitor Spending,Retail,25861102.0
MORU,2024,Non-local Visitor Spending,Secondary Effects,0.0
MORU,2024,Non-local Visitor Spending,Transportation,1109828.0
MORU,2024,Party Days/Nights,Total,897542.0
MORU,2024,Value Added,Camping,5020614.0
MORU,2024,Value Added,Gas,4475849.0
MORU,2024,Value Added,Groceries,2764870.0
MORU,2024,Value Added,Lodging,98975129.0
MORU,2024,Value Added,Recreation Industries,15422050.0
MORU,2024,Value Added,Restaurants,22640194.0
MORU,2024,Value Added,Retail,9044237.0
MORU,2024,Value Added,Secondary Effects,79814018.0
MORU,2024,Value Added,Transportation,515733.0
MORU,2024,Visitor Spending,Camping,7839354.0
MORU,2024,Visitor Spending,Gas,36311346.0
MORU,2024,Visitor Spending,Groceries,14262696.0
MORU,2024,Visitor Spending,Lodging,145694773.0
MORU,2024,Visitor Spending,Recreation Industries,25692399.0
MORU,2024,Visitor Spending,Restaurants,46100093.0
MORU,2024,Visitor Spending,Retail,26811008.0
MORU,2024,Visitor Spending,Secondary Effects,0.0
MORU,2024,Visitor Spending,Transportation,1192623.0
MORU,2024,Visits,Total,1850329.0
THRO,2012,Economic Output,Total,36864968.0
THRO,2012,Jobs,Total,470.0
THRO,2012,Labor Income,Total,11901118.0
THRO,2012,Value Added,Total,20593441.0
THRO,2012,Visitor Spending,Total,37438958.0
THRO,2012,Visits,Total,640555.0
THRO,2013,Economic Output,Total,32008660.0
THRO,2013,Jobs,Total,404.0
THRO,2013,Labor Income,Total,10291560.0
THRO,2013,Value Added,Total,17806397.0
THRO,2013,Visitor Spending,Total,32505617.0
THRO,2013,Visits,Total,545091.0
THRO,2014,Economic Output,Camping,754527.0
THRO,2014,Economic Output,Gas,541825.0
THRO,2014,Economic Output,Groceries,626532.0
THRO,2014,Economic Output,Lodging,11579841.0
THRO,2014,Economic Output,Recreation Industries,2590983.0
THRO,2014,Economic Output,Restaurants,6508412.0
THRO,2014,Economic Output,Retail,1505293.0
THRO,2014,Economic Output,Secondary Effects,9933242.0
THRO,2014,Economic Output,Transportation,1947989.0
THRO,2014,Jobs,Camping,6.0
THRO,2014,Jobs,Gas,7.0
THRO,2014,Jobs,Groceries,10.0
THRO,2014,Jobs,Lodging,146.0
THRO,2014,Jobs,Recreation Industries,46.0
THRO,2014,Jobs,Restaurants,128.0
THRO,2014,Jobs,Retail,42.0
THRO,2014,Jobs,Secondary Effects,71.0
THRO,2014,Jobs,Transportation,14.0
THRO,2014,Labor Income,Camping,411704.0
THRO,2014,Labor Income,Gas,273800.0
THRO,2014,Labor Income,Groceries,276431.0
THRO,2014,Labor Income,Lodging,3485936.0
THRO,2014,Labor Income,Recreation Industries,1081515.0
THRO,2014,Labor Income,Restaurants,2791595.0
THRO,2014,Labor Income,Retail,869412.0
THRO,2014,Labor Income,Secondary Effects,2929807.0
THRO,2014,Labor Income,Transportation,538108.0
THRO,2014,Value Added,Camping,594275.0
THRO,2014,Value Added,Gas,350232.0
THRO,2014,Value Added,Groceries,391251.0
THRO,2014,Value Added,Lodging,6390671.0
THRO,2014,Value Added,Recreation Industries,1374606.0
THRO,2014,Value Added,Restaurants,3688408.0
THRO,2014,Value Added,Retail,922530.0
THRO,2014,Value Added,Secondary Effects,5328327.0
THRO,2014,Value Added,Transportation,1226782.0
THRO,2014,Visitor Spending,Camping,754527.0
THRO,2014,Visitor Spending,Gas,5016899.0
THRO,2014,Visitor Spending,Groceries,2245635.0
THRO,2014,Visitor Spending,Lodging,11579841.0
THRO,2014,Visitor Spending,Recreation Industries,2590983.0
THRO,2014,Visitor Spending,Restaurants,6508412.0
THRO,2014,Visitor Spending,Retail,3315623.0
THRO,2014,Visitor Spending,Secondary Effects,0.0
THRO,2014,Visitor Spending,Transportation,1947989.0
THRO,2014,Visits,Total,559580.0
THRO,2015,Economic Output,Camping,810860.0
THRO,2015,Economic Output,Gas,571145.0
THRO,2015,Economic Output,Groceries,661074.0
THRO,2015,Economic Output,Lodging,12336612.0
THRO,2015,Economic Output,Recreation Industries,2755904.0
THRO,2015,Economic Output,Restaurants,6884518.0
THRO,2015,Economic Output,Retail,1586578.0
THRO,2015,Economic Output,Secondary Effects,10498796.0
THRO,2015,Economic Output,Transportation,2058195.0
THRO,2015,Jobs,Camping,7.0
THRO,2015,Jobs,Gas,8.0
THRO,2015,Jobs,Groceries,11.0
THRO,2015,Jobs,Lodging,154.0
THRO,2015,Jobs,Recreation Industries,48.0
THRO,2015,Jobs,Restaurants,135.0
THRO,2015,Jobs,Retail,44.0
THRO,2015,Jobs,Secondary Effects,73.0
THRO,2015,Jobs,Transportation,14.0
THRO,2015,Labor Income,Camping,437799.0
THRO,2015,Labor Income,Gas,291633.0
THRO,2015,Labor Income,Groceries,294720.0
THRO,2015,Labor Income,Lodging,3674777.0
THRO,2015,Labor Income,Recreation Industries,1141418.0
THRO,2015,Labor Income,Restaurants,2944888.0
THRO,2015,Labor Income,Retail,925939.0
THRO,2015,Labor Income,Secondary Effects,3094099.0
THRO,2015,Labor Income,Transportation,568653.0
THRO,2015,Value Added,Camping,631941.0
THRO,2015,Value Added,Gas,373044.0
THRO,2015,Value Added,Groceries,417136.0
THRO,2015,Value Added,Lodging,6736868.0
THRO,2015,Value Added,Recreation Industries,1450743.0
THRO,2015,Value Added,Restaurants,3890946.0
THRO,2015,Value Added,Retail,982510.0
THRO,2015,Value Added,Secondary Effects,5627738.0
THRO,2015,Value Added,Transportation,1294842.0
THRO,2015,Visitor Spending,Camping,810860.0
THRO,2015,Visitor Spending,Gas,5243411.0
THRO,2015,Visitor Spending,Groceries,2349292.0
THRO,2015,Visitor Spending,Lodging,12336611.0
THRO,2015,Visitor Spending,Recreation Industries,2755904.0
THRO,2015,Visitor Spending,Restaurants,6884518.0
THRO,2015,Visitor Spending,Retail,3464949.0
THRO,2015,Visitor Spending,Secondary Effects,0.0
THRO,2015,Visitor Spending,Transportation,2058195.0
THRO,2015,Visits,Total,580033.0
THRO,2016,Economic Output,Camping,1063197.0
THRO,2016,Economic Output,Gas,755769.0
THRO,2016,Economic Output,Groceries,872144.0
THRO,2016,Economic Output,Lodging,16620998.0
THRO,2016,Economic Output,Recreation Industries,3689598.0
THRO,2016,Economic Output,Restaurants,9183134.0
THRO,2016,Economic Output,Retail,2100145.0
THRO,2016,Economic Output,Secondary Effects,13987812.0
THRO,2016,Economic Output,Transportation,2736881.0
THRO,2016,Jobs,Camping,9.0
THRO,2016,Jobs,Gas,10.0
THRO,2016,Jobs,Groceries,14.0
THRO,2016,Jobs,Lodging,206.0
THRO,2016,Jobs,Recreation Industries,64.0
THRO,2016,Jobs,Restaurants,179.0
THRO,2016,Jobs,Retail,58.0
THRO,2016,Jobs,Secondary Effects,95.0
THRO,2016,Jobs,Transportation,19.0
THRO,2016,Labor Income,Camping,568016.0
THRO,2016,Labor Income,Gas,389938.0
THRO,2016,Labor Income,Groceries,392884.0
THRO,2016,Labor Income,Lodging,4899034.0
THRO,2016,Labor Income,Recreation Industries,1516255.0
THRO,2016,Labor Income,Restaurants,3917454.0
THRO,2016,Labor Income,Retail,1238473.0
THRO,2016,Labor Income,Secondary Effects,4118735.0
THRO,2016,Labor Income,Transportation,756304.0
THRO,2016,Value Added,Camping,819904.0
THRO,2016,Value Added,Gas,498791.0
THRO,2016,Value Added,Groceries,556074.0
THRO,2016,Value Added,Lodging,8981266.0
THRO,2016,Value Added,Recreation Industries,1927162.0
THRO,2016,Value Added,Restaurants,5175954.0
THRO,2016,Value Added,Retail,1314139.0
THRO,2016,Value Added,Secondary Effects,7491300.0
THRO,2016,Value Added,Transportation,1720036.0
THRO,2016,Visitor Spending,Camping,1063197.0
THRO,2016,Visitor Spending,Gas,6879353.0
THRO,2016,Visitor Spending,Groceries,3073027.0
THRO,2016,Visitor Spending,Lodging,16620998.0
THRO,2016,Visitor Spending,Recreation Industries,3689598.0
THRO,2016,Visitor Spending,Restaurants,9183134.0
THRO,2016,Visitor Spending,Retail,4547534.0
THRO,2016,Visitor Spending,Secondary Effects,0.0
THRO,2016,Visitor Spending,Transportation,2736881.0
THRO,2016,Visits,Total,753880.0
THRO,2017,Economic Output,Camping,959419.0
THRO,2017,Economic Output,Gas,814572.0
THRO,2017,Economic Output,Groceries,808388.0
THRO,2017,Economic Output,Lodging,14887670.0
THRO,2017,Economic Output,Recreation Industries,3297597.0
THRO,2017,Economic Output,Restaurants,8440179.0
THRO,2017,Economic Output,Retail,2059066.0
THRO,2017,Economic Output,Secondary Effects,13416709.0
THRO,2017,Economic Output,Transportation,2513331.0
THRO,2017,Jobs,Camping,14.0
THRO,2017,Jobs,Gas,12.0
THRO,2017,Jobs,Groceries,12.0
THRO,2017,Jobs,Lodging,157.0
THRO,2017,Jobs,Recreation Industries,61.0
THRO,2017,Jobs,Restaurants,138.0
THRO,2017,Jobs,Retail,57.0
THRO,2017,Jobs,Secondary Effects,87.0
THRO,2017,Jobs,Transportation,13.0
THRO,2017,Labor Income,Camping,758284.0
THRO,2017,Labor Income,Gas,519150.0
THRO,2017,Labor Income,Groceries,391719.0
THRO,2017,Labor Income,Lodging,4279636.0
THRO,2017,Labor Income,Recreation Industries,1306549.0
THRO,2017,Labor Income,Restaurants,3199329.0
THRO,2017,Labor Income,Retail,1170801.0
THRO,2017,Labor Income,Secondary Effects,3938819.0
THRO,2017,Labor Income,Transportation,1088067.0
THRO,2017,Non-local Visitor Spending,Camping,959419.0
THRO,2017,Non-local Visitor Spending,Gas,6349791.0
THRO,2017,Non-local Visitor Spending,Groceries,2829874.0
THRO,2017,Non-local Visitor Spending,Lodging,14887670.0
THRO,2017,Non-local Visitor Spending,Recreation Industries,3209358.0
THRO,2017,Non-local Visitor Spending,Restaurants,8331415.0
THRO,2017,Non-local Visitor Spending,Retail,4222663.0
THRO,2017,Non-local Visitor Spending,Secondary Effects,0.0
THRO,2017,Non-local Visitor Spending,Transportation,2496657.0
THRO,2017,Party Days/Nights,Total,333839.0
THRO,2017,Value Added,Camping,713858.0
THRO,2017,Value Added,Gas,534456.0
THRO,2017,Value Added,Groceries,550559.0
THRO,2017,Value Added,Lodging,8696930.0
THRO,2017,Value Added,Recreation Industries,1668251.0
THRO,2017,Value Added,Restaurants,4755159.0
THRO,2017,Value Added,Retail,1248775.0
THRO,2017,Value Added,Secondary Effects,7495400.0
THRO,2017,Value Added,Transportation,1777129.0
THRO,2017,Visitor Spending,Camping,959419.0
THRO,2017,Visitor Spending,Gas,6516573.0
THRO,2017,Visitor Spending,Groceries,2928941.0
THRO,2017,Visitor Spending,Lodging,14887670.0
THRO,2017,Visitor Spending,Recreation Industries,3297597.0
THRO,2017,Visitor Spending,Restaurants,8440179.0
THRO,2017,Visitor Spending,Retail,4307670.0
THRO,2017,Visitor Spending,Secondary Effects,0.0
THRO,2017,Visitor Spending,Transportation,2513303.0
THRO,2017,Visits,Total,708003.0
THRO,2018,Economic Output,Camping,1048952.0
THRO,2018,Economic Output,Gas,1153013.0
THRO,2018,Economic Output,Groceries,938278.0
THRO,2018,Economic Output,Lodging,16341646.0
THRO,2018,Economic Output,Recreation Industries,3602512.0
THRO,2018,Economic Output,Restaurants,9382241.0
THRO,2018,Economic Output,Retail,2355793.0
THRO,2018,Economic Output,Secondary Effects,16741204.0
THRO,2018,Economic Output,Transportation,2446940.0
THRO,2018,Jobs,Camping,19.0
THRO,2018,Jobs,Gas,13.0
THRO,2018,Jobs,Groceries,14.0
THRO,2018,Jobs,Lodging,184.0
THRO,2018,Jobs,Recreation Industries,64.0
THRO,2018,Jobs,Restaurants,150.0
THRO,2018,Jobs,Retail,42.0
THRO,2018,Jobs,Secondary Effects,109.0
THRO,2018,Jobs,Transportation,16.0
THRO,2018,Labor Income,Camping,688111.0
THRO,2018,Labor Income,Gas,566151.0
THRO,2018,Labor Income,Groceries,443407.0
THRO,2018,Labor Income,Lodging,4105229.0
THRO,2018,Labor Income,Recreation Industries,1358885.0
THRO,2018,Labor Income,Restaurants,3331479.0
THRO,2018,Labor Income,Retail,1578808.0
THRO,2018,Labor Income,Secondary Effects,5147928.0
THRO,2018,Labor Income,Transportation,954212.0
THRO,2018,Non-local Visitor Spending,Camping,1048952.0
THRO,2018,Non-local Visitor Spending,Gas,6850423.0
THRO,2018,Non-local Visitor Spending,Groceries,3249129.0
THRO,2018,Non-local Visitor Spending,Lodging,16341646.0
THRO,2018,Non-local Visitor Spending,Recreation Industries,3506104.0
THRO,2018,Non-local Visitor Spending,Restaurants,9261174.0
THRO,2018,Non-local Visitor Spending,Retail,4554750.0
THRO,2018,Non-local Visitor Spending,Secondary Effects,0.0
THRO,2018,Non-local Visitor Spending,Transportation,2430834.0
THRO,2018,Party Days/Nights,Total,353333.0
THRO,2018,Value Added,Camping,738942.0
THRO,2018,Value Added,Gas,749251.0
THRO,2018,Value Added,Groceries,592396.0
THRO,2018,Value Added,Lodging,8816756.0
THRO,2018,Value Added,Recreation Industries,1776754.0
THRO,2018,Value Added,Restaurants,5125248.0
THRO,2018,Value Added,Retail,1702531.0
THRO,2018,Value Added,Secondary Effects,9389828.0
THRO,2018,Value Added,Transportation,1730144.0
THRO,2018,Visitor Spending,Camping,1048952.0
THRO,2018,Visitor Spending,Gas,7030567.0
THRO,2018,Visitor Spending,Groceries,3363004.0
THRO,2018,Visitor Spending,Lodging,16341646.0
THRO,2018,Visitor Spending,Recreation Industries,3602512.0
THRO,2018,Visitor Spending,Restaurants,9382241.0
THRO,2018,Visitor Spending,Retail,4646535.0
THRO,2018,Visitor Spending,Secondary Effects,0.0
THRO,2018,Visitor Spending,Transportation,2446931.0
THRO,2018,Visits,Total,749389.0
THRO,2019,Economic Output,Camping,1000453.0
THRO,2019,Economic Output,Gas,1066714.0
THRO,2019,Economic Output,Groceries,870817.0
THRO,2019,Economic Output,Lodging,15104332.0
THRO,2019,Economic Output,Recreation Industries,3347375.0
THRO,2019,Economic Output,Restaurants,8697719.0
THRO,2019,Economic Output,Retail,2179255.0
THRO,2019,Economic Output,Secondary Effects,15528115.0
THRO,2019,Economic Output,Transportation,2262361.0
THRO,2019,Jobs,Camping,18.0
THRO,2019,Jobs,Gas,12.0
THRO,2019,Jobs,Groceries,13.0
THRO,2019,Jobs,Lodging,170.0
THRO,2019,Jobs,Recreation Industries,59.0
THRO,2019,Jobs,Restaurants,139.0
THRO,2019,Jobs,Retail,39.0
THRO,2019,Jobs,Secondary Effects,100.0
THRO,2019,Jobs,Transportation,15.0
THRO,2019,Labor Income,Camping,656336.0
THRO,2019,Labor Income,Gas,526691.0
THRO,2019,Labor Income,Groceries,414149.0
THRO,2019,Labor Income,Lodging,3794635.0
THRO,2019,Labor Income,Recreation Industries,1261768.0
THRO,2019,Labor Income,Restaurants,3087499.0
THRO,2019,Labor Income,Retail,1468622.0
THRO,2019,Labor Income,Secondary Effects,4774822.0
THRO,2019,Labor Income,Transportation,886240.0
THRO,2019,Non-local Visitor Spending,Camping,1000453.0
THRO,2019,Non-local Visitor Spending,Gas,6338711.0
THRO,2019,Non-local Visitor Spending,Groceries,3016583.0
THRO,2019,Non-local Visitor Spending,Lodging,15104331.0
THRO,2019,Non-local Visitor Spending,Recreation Industries,3258122.0
THRO,2019,Non-local Visitor Spending,Restaurants,8585878.0
THRO,2019,Non-local Visitor Spending,Retail,4213943.0
THRO,2019,Non-local Visitor Spending,Secondary Effects,0.0
THRO,2019,Non-local Visitor Spending,Transportation,2247425.0
THRO,2019,Party Days/Nights,Total,326240.0
THRO,2019,Value Added,Camping,704820.0
THRO,2019,Value Added,Gas,697029.0
THRO,2019,Value Added,Groceries,553307.0
THRO,2019,Value Added,Lodging,8149695.0
THRO,2019,Value Added,Recreation Industries,1649772.0
THRO,2019,Value Added,Restaurants,4749901.0
THRO,2019,Value Added,Retail,1583711.0
THRO,2019,Value Added,Secondary Effects,8710018.0
THRO,2019,Value Added,Transportation,1607550.0
THRO,2019,Visitor Spending,Camping,1000453.0
THRO,2019,Visitor Spending,Gas,6504355.0
THRO,2019,Visitor Spending,Groceries,3121209.0
THRO,2019,Visitor Spending,Lodging,15104331.0
THRO,2019,Visitor Spending,Recreation Industries,3347375.0
THRO,2019,Visitor Spending,Restaurants,8697719.0
THRO,2019,Visitor Spending,Retail,4298334.0
THRO,2019,Visitor Spending,Secondary Effects,0.0
THRO,2019,Visitor Spending,Transportation,2262327.0
THRO,2019,Visits,Total,691658.0
THRO,2020,Economic Output,Camping,708519.0
THRO,2020,Economic Output,Gas,857540.0
THRO,2020,Economic Output,Groceries,687092.0
THRO,2020,Economic Output,Lodging,12608279.0
THRO,2020,Economic Output,Recreation Industries,2738858.0
THRO,2020,Economic Output,Restaurants,7172372.0
THRO,2020,Economic Output,Retail,1754904.0
THRO,2020,Economic Output,Secondary Effects,12750501.0
THRO,2020,Economic Output,Transportation,1840984.0
THRO,2020,Jobs,Camping,13.0
THRO,2020,Jobs,Gas,9.0
THRO,2020,Jobs,Groceries,10.0
THRO,2020,Jobs,Lodging,142.0
THRO,2020,Jobs,Recreation Industries,49.0
THRO,2020,Jobs,Restaurants,115.0
THRO,2020,Jobs,Retail,31.0
THRO,2020,Jobs,Secondary Effects,82.0
THRO,2020,Jobs,Transportation,12.0
THRO,2020,Labor Income,Camping,464845.0
THRO,2020,Labor Income,Gas,425767.0
THRO,2020,Labor Income,Groceries,328854.0
THRO,2020,Labor Income,Lodging,3167752.0
THRO,2020,Labor Income,Recreation Industries,1031674.0
THRO,2020,Labor Income,Restaurants,2545278.0
THRO,2020,Labor Income,Retail,1189228.0
THRO,2020,Labor Income,Secondary Effects,3921064.0
THRO,2020,Labor Income,Transportation,724446.0
THRO,2020,Non-local Visitor Spending,Camping,708519.0
THRO,2020,Non-local Visitor Spending,Gas,5091451.0
THRO,2020,Non-local Visitor Spending,Groceries,2375866.0
THRO,2020,Non-local Visitor Spending,Lodging,12608278.0
THRO,2020,Non-local Visitor Spending,Recreation Industries,2664359.0
